StartTime: 2017-06-22 22:50:08.967
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	q0	q1	q2	q3 
39.513	2015-01-01 00:03:27.600	-0.0010	-0.1040	0.9839	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4672	41.0400	0	-181	-1	2045	2164	2038	2183	1	38961.31	0.00461	-0.00012	-0.05219	0.99860 
39.513	2015-01-01 00:03:27.700	0.0005	-0.1030	0.9839	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4946	41.0300	2	-184	-1	2046	2167	2042	2175	100002	110.70	0.00439	-0.00009	-0.05219	0.99863 
39.514	2015-01-01 00:03:27.800	0.0015	-0.1035	0.9824	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4946	41.0200	2	-180	-2	2045	2167	2044	2184	100002	110.70	0.00439	-0.00009	-0.05219	0.99860 
39.514	2015-01-01 00:03:27.900	0.0015	-0.1025	0.9824	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5001	41.0300	1	-180	-2	2176	2021	2215	2044	100002	110.70	0.00430	-0.00009	-0.05219	0.99863 
39.514	2015-01-01 00:03:28.000	0.0005	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4836	41.0400	4	-176	0	2045	2169	2037	2189	1	38961.31	0.00446	-0.00009	-0.05219	0.99860 
39.514	2015-01-01 00:03:28.100	0.0010	-0.1040	0.9844	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4342	41.0300	3	-178	0	2044	2169	2034	2188	1	38961.31	0.00488	-0.00012	-0.05222	0.99860 
39.514	2015-01-01 00:03:28.200	0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4177	41.0400	0	-182	-4	2045	2165	2037	2191	100002	110.70	0.00507	-0.00012	-0.05222	0.99860 
39.514	2015-01-01 00:03:28.300	-0.0005	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4342	41.0400	0	-182	-3	2045	2166	2036	2197	100002	110.70	0.00491	-0.00015	-0.05219	0.99860 
39.514	2015-01-01 00:03:28.400	0.0005	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4672	41.0500	0	-179	-2	2043	2171	2036	2193	100002	110.70	0.00458	-0.00012	-0.05219	0.99860 
39.514	2015-01-01 00:03:28.500	-0.0005	-0.1035	0.9834	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4781	41.0300	1	-179	-2	2174	2046	2159	2115	100002	110.70	0.00452	-0.00012	-0.05219	0.99863 
39.514	2015-01-01 00:03:28.600	0.0015	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4727	41.0500	0	-179	-1	2178	2019	2221	2042	100002	110.70	0.00455	-0.00012	-0.05219	0.99860 
39.514	2015-01-01 00:03:28.700	0.0005	-0.1040	0.9810	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5001	41.0600	0	-180	-3	2044	2153	2079	2148	100002	110.70	0.00433	-0.00009	-0.05219	0.99863 
39.514	2015-01-01 00:03:28.800	0.0015	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5221	41.0400	2	-183	-1	2045	2165	2041	2184	100002	110.70	0.00412	-0.00006	-0.05219	0.99863 
39.514	2015-01-01 00:03:28.900	-0.0005	-0.1040	0.9814	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5221	41.0700	1	-182	-3	2043	2169	2030	2206	100002	110.70	0.00412	-0.00006	-0.05219	0.99863 
39.514	2015-01-01 00:03:29.000	0.0010	-0.1040	0.9810	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5331	41.0600	2	-181	0	2045	2175	2033	2209	1	38961.31	0.00406	-0.00006	-0.05219	0.99863 
39.514	2015-01-01 00:03:29.100	0.0000	-0.1021	0.9819	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.5221	41.0400	3	-179	-1	2047	2167	2041	2181	100002	110.70	0.00415	-0.00006	-0.05222	0.99863 
39.514	2015-01-01 00:03:29.200	-0.0005	-0.1030	0.9800	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.4946	41.0500	3	-180	0	2179	2019	2221	2042	100002	110.70	0.00436	-0.00006	-0.05222	0.99860 
39.514	2015-01-01 00:03:29.300	0.0005	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5056	41.0500	0	-181	0	2044	2169	2032	2202	1	38961.31	0.00427	-0.00009	-0.05222	0.99860 
39.514	2015-01-01 00:03:29.400	0.0000	-0.1035	0.9824	0.0000	0.0000	0.0000	-5.9875	-0.0110	179.5221	41.0700	2	-177	-2	2045	2166	2037	2186	1	38961.31	0.00412	-0.00006	-0.05222	0.99860 
39.514	2015-01-01 00:03:29.500	0.0000	-0.1025	0.9829	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.5056	41.0600	2	-183	-1	2044	2169	2041	2182	100002	110.70	0.00430	-0.00009	-0.05219	0.99860 
39.514	2015-01-01 00:03:29.600	-0.0005	-0.1035	0.9810	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4946	41.0700	3	-178	-1	2072	2158	2032	2199	100002	110.70	0.00436	-0.00009	-0.05222	0.99860 
39.514	2015-01-01 00:03:29.700	0.0000	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4891	41.0600	4	-182	-4	2047	2172	2044	2188	100002	110.70	0.00443	-0.00006	-0.05222	0.99860 
39.514	2015-01-01 00:03:29.800	0.0000	-0.1021	0.9814	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4781	41.0400	2	-182	-3	2175	2018	2221	2042	100002	110.70	0.00452	-0.00009	-0.05219	0.99860 
39.514	2015-01-01 00:03:29.900	0.0010	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4507	41.0500	3	-180	0	2044	2172	2033	2201	100002	110.70	0.00476	-0.00009	-0.05219	0.99860 
39.514	2015-01-01 00:03:30.000	0.0010	-0.1011	0.9819	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4507	41.0500	0	-184	0	2176	2019	2221	2042	100002	110.70	0.00476	-0.00009	-0.05219	0.99860 
39.514	2015-01-01 00:03:30.100	0.0000	-0.1035	0.9834	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4452	41.0500	1	-180	0	2045	2169	2035	2192	100002	110.70	0.00479	-0.00009	-0.05219	0.99860 
39.515	2015-01-01 00:03:30.200	0.0005	-0.1030	0.9814	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.4507	41.0400	1	-183	-1	2044	2168	2034	2196	100002	110.70	0.00473	-0.00009	-0.05219	0.99860 
39.515	2015-01-01 00:03:30.300	0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.4507	41.0400	2	-181	-1	2042	2170	2029	2210	1	38961.31	0.00476	-0.00009	-0.05219	0.99860 
39.515	2015-01-01 00:03:30.400	-0.0005	-0.1016	0.9819	0.0000	0.0000	0.0000	-5.9821	-0.0110	179.4727	41.0600	1	-178	1	2046	2167	2041	2178	1	38961.31	0.00455	-0.00009	-0.05215	0.99863 
39.515	2015-01-01 00:03:30.500	0.0005	-0.1040	0.9805	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4562	41.0400	3	-181	1	2047	2167	2034	2196	1	38961.31	0.00473	-0.00009	-0.05215	0.99863 
39.515	2015-01-01 00:03:30.600	0.0005	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4397	41.0500	3	-181	0	2042	2168	2038	2187	1	38961.31	0.00485	-0.00009	-0.05212	0.99863 
39.515	2015-01-01 00:03:30.700	-0.0005	-0.1030	0.9834	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3958	41.0500	4	-181	-4	2046	2166	2043	2187	100002	110.70	0.00522	-0.00012	-0.05212	0.99860 
39.515	2015-01-01 00:03:30.800	0.0000	-0.1035	0.9839	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4122	41.0500	1	-179	-2	2047	2164	2040	2187	100002	110.70	0.00507	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:30.900	0.0005	-0.1016	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4342	41.0500	3	-183	-1	2048	2164	2042	2182	100002	110.70	0.00491	-0.00009	-0.05215	0.99863 
39.515	2015-01-01 00:03:31.000	-0.0010	-0.1025	0.9839	0.0000	0.0000	0.0000	-5.9766	-0.0165	179.4342	41.0600	3	-180	-1	2045	2168	2042	2181	100002	110.70	0.00491	-0.00009	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.100	0.0000	-0.1040	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0165	179.3738	41.0600	6	-183	-3	2045	2165	2035	2187	100002	110.70	0.00543	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.200	0.0000	-0.1035	0.9814	0.0000	0.0000	0.0000	-5.9766	-0.0165	179.3353	41.0400	1	-184	-4	2043	2169	2033	2193	100002	110.70	0.00577	-0.00015	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.300	-0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.3683	41.0400	1	-178	-3	2044	2170	2033	2203	100002	110.70	0.00546	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.400	0.0005	-0.1021	0.9854	0.0000	0.0000	0.0000	-5.9766	-0.0165	179.3463	41.0500	3	-180	-3	2044	2172	2034	2196	100002	110.70	0.00568	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.500	-0.0005	-0.1021	0.9829	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.3628	41.0400	1	-180	1	2042	2173	2027	2210	100002	110.70	0.00549	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.600	0.0010	-0.1025	0.9844	0.0000	0.0000	0.0000	-5.9821	-0.0165	179.3683	41.0500	4	-180	0	2043	2170	2034	2187	1	38961.31	0.00549	-0.00012	-0.05219	0.99860 
39.515	2015-01-01 00:03:31.700	0.0000	-0.1030	0.9795	0.0000	0.0000	0.0000	-5.9766	-0.0165	179.3353	41.0500	3	-179	-1	2044	2165	2037	2189	100002	110.70	0.00574	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.800	0.0010	-0.1025	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0165	179.3134	41.0500	3	-179	0	2045	2167	2040	2185	1	38961.31	0.00595	-0.00015	-0.05215	0.99860 
39.515	2015-01-01 00:03:31.900	0.0000	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3353	41.0500	0	-183	-3	2044	2171	2035	2201	100002	110.70	0.00577	-0.00015	-0.05215	0.99860 
39.515	2015-01-01 00:03:32.000	0.0000	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3738	41.0600	0	-181	0	2043	2171	2037	2188	1	38961.31	0.00543	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:32.100	0.0005	-0.1030	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3958	41.0400	1	-177	1	2042	2176	2040	2179	1	38961.31	0.00525	-0.00012	-0.05215	0.99860 
39.515	2015-01-01 00:03:32.200	-0.0005	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4122	41.0400	2	-179	-2	2044	2174	2038	2191	100002	110.70	0.00510	-0.00012	-0.05212	0.99860 
39.515	2015-01-01 00:03:32.300	0.0000	-0.1035	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3628	41.0400	4	-182	-2	2043	2177	2034	2191	100002	110.70	0.00552	-0.00015	-0.05215	0.99860 
39.515	2015-01-01 00:03:32.400	0.0005	-0.1021	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3573	41.0600	2	-181	0	2042	2177	2036	2185	100002	110.70	0.00555	-0.00015	-0.05212	0.99860 
39.515	2015-01-01 00:03:32.500	-0.0010	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3903	41.0700	0	-178	-2	2042	2178	2040	2188	1	38961.31	0.00528	-0.00012	-0.05212	0.99860 
39.516	2015-01-01 00:03:32.600	0.0000	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3683	41.0500	4	-176	-1	2041	2174	2032	2197	1	38961.31	0.00549	-0.00015	-0.05212	0.99860 
39.516	2015-01-01 00:03:32.700	0.0015	-0.1035	0.9829	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3243	41.0500	5	-179	0	2040	2178	2033	2199	100002	110.70	0.00586	-0.00018	-0.05212	0.99860 
39.516	2015-01-01 00:03:32.800	0.0000	-0.1016	0.9834	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.2804	41.0500	3	-178	0	2042	2177	2041	2181	1	38961.31	0.00623	-0.00021	-0.05212	0.99860 
39.516	2015-01-01 00:03:32.900	-0.0005	-0.1021	0.9834	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.2914	41.0300	3	-179	-3	2042	2174	2036	2183	100002	110.70	0.00613	-0.00021	-0.05212	0.99860 
39.516	2015-01-01 00:03:33.000	0.0000	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.2694	41.0600	1	-180	-4	2042	2177	2038	2196	100002	110.70	0.00632	-0.00021	-0.05212	0.99860 
39.516	2015-01-01 00:03:33.100	-0.0010	-0.1021	0.9844	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.2914	41.0500	1	-180	0	2042	2174	2038	2191	100002	110.70	0.00616	-0.00021	-0.05209	0.99860 
39.516	2015-01-01 00:03:33.200	0.0005	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3243	41.0400	-1	-183	0	2041	2179	2036	2187	1	38961.31	0.00583	-0.00021	-0.05209	0.99860 
39.516	2015-01-01 00:03:33.300	0.0024	-0.1045	0.9844	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3573	41.0600	3	-183	-1	2041	2175	2037	2190	100002	110.70	0.00558	-0.00018	-0.05209	0.99860 
39.516	2015-01-01 00:03:33.400	0.0000	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3134	41.0300	5	-183	0	2042	2176	2035	2201	100002	110.70	0.00595	-0.00018	-0.05209	0.99860 
39.516	2015-01-01 00:03:33.500	-0.0010	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.2584	41.0500	3	-181	0	2043	2171	2034	2201	1	38961.31	0.00641	-0.00021	-0.05209	0.99860 
39.516	2015-01-01 00:03:33.600	0.0020	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.2859	41.0400	0	-180	-2	2042	2174	2039	2188	100002	110.70	0.00616	-0.00018	-0.05209	0.99860 
39.516	2015-01-01 00:03:33.700	0.0020	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3243	41.0400	-2	-183	0	2042	2175	2037	2201	100002	110.70	0.00586	-0.00018	-0.05212	0.99860 
39.516	2015-01-01 00:03:33.800	-0.0005	-0.1025	0.9800	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3738	41.0300	4	-183	-2	2041	2177	2032	2209	100002	110.70	0.00543	-0.00015	-0.05212	0.99860 
39.516	2015-01-01 00:03:33.900	-0.0005	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3683	41.0300	1	-181	-2	2041	2175	2035	2194	100002	110.70	0.00549	-0.00015	-0.05212	0.99860 
39.516	2015-01-01 00:03:34.000	0.0000	-0.1035	0.9834	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3573	41.0400	3	-184	0	2041	2176	2039	2186	1	38961.31	0.00558	-0.00015	-0.05212	0.99860 
39.516	2015-01-01 00:03:34.100	0.0010	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3628	41.0200	4	-180	-1	2041	2176	2038	2191	100002	110.70	0.00552	-0.00012	-0.05212	0.99860 
39.516	2015-01-01 00:03:34.200	0.0000	-0.1030	0.9844	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3848	41.0200	0	-181	-2	2043	2174	2038	2182	100002	110.70	0.00534	-0.00012	-0.05212	0.99860 
39.516	2015-01-01 00:03:34.300	0.0015	-0.1030	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4067	41.0200	0	-181	0	2173	2025	2219	2040	1	38961.31	0.00513	-0.00012	-0.05212	0.99860 
39.516	2015-01-01 00:03:34.400	-0.0010	-0.1040	0.9814	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.4287	41.0300	0	-180	0	2186	2029	2182	2088	100002	110.70	0.00491	-0.00009	-0.05212	0.99863 
39.516	2015-01-01 00:03:34.500	0.0000	-0.1040	0.9824	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4232	41.0000	3	-178	-2	2043	2171	2039	2185	1	38961.31	0.00500	-0.00009	-0.05209	0.99863 
39.516	2015-01-01 00:03:34.600	0.0010	-0.1025	0.9844	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4122	41.0300	2	-184	0	2184	2021	2220	2040	100002	110.70	0.00507	-0.00012	-0.05212	0.99863 
39.516	2015-01-01 00:03:34.700	0.0005	-0.1040	0.9829	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4342	41.0300	1	-179	0	2040	2175	2041	2176	100002	110.70	0.00488	-0.00012	-0.05212	0.99863 
39.516	2015-01-01 00:03:34.800	0.0005	-0.1021	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4122	41.0100	2	-179	0	2040	2181	2036	2194	1	38961.31	0.00510	-0.00012	-0.05209	0.99863 
39.516	2015-01-01 00:03:34.900	-0.0015	-0.1045	0.9824	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4232	41.0200	2	-180	0	2041	2174	2037	2190	100002	110.70	0.00500	-0.00012	-0.05209	0.99863 
39.517	2015-01-01 00:03:35.000	-0.0005	-0.1016	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3793	41.0200	5	-183	0	2042	2180	2037	2191	100002	110.70	0.00540	-0.00015	-0.05212	0.99860 
39.517	2015-01-01 00:03:35.100	-0.0015	-0.1021	0.9829	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3463	41.0000	4	-180	-1	2042	2174	2035	2195	100002	110.70	0.00568	-0.00018	-0.05209	0.99860 
39.517	2015-01-01 00:03:35.200	0.0000	-0.1030	0.9795	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3353	41.0100	4	-182	-1	2043	2178	2036	2200	100002	110.70	0.00577	-0.00018	-0.05212	0.99860 
39.517	2015-01-01 00:03:35.300	0.0005	-0.1016	0.9819	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3298	41.0300	1	-180	1	2042	2177	2040	2190	1	38961.31	0.00583	-0.00018	-0.05212	0.99860 
39.517	2015-01-01 00:03:35.400	-0.0005	-0.1016	0.9824	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3683	41.0000	-2	-185	2	2042	2177	2041	2188	100002	110.70	0.00546	-0.00018	-0.05209	0.99860 
39.517	2015-01-01 00:03:35.500	0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.4177	41.0200	1	-182	-3	2042	2178	2036	2191	1	38961.31	0.00504	-0.00015	-0.05209	0.99863 
39.517	2015-01-01 00:03:35.600	0.0005	-0.1035	0.9844	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.4507	41.0100	-1	-181	-1	2042	2179	2036	2195	1	38961.31	0.00476	-0.00015	-0.05209	0.99863 
39.517	2015-01-01 00:03:35.700	0.0000	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4617	41.0200	2	-179	-1	2042	2174	2038	2186	1	38961.31	0.00467	-0.00012	-0.05209	0.99863 
39.517	2015-01-01 00:03:35.800	0.0010	-0.1016	0.9829	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4342	41.0200	3	-180	-4	2043	2179	2037	2195	100002	110.70	0.00488	-0.00015	-0.05209	0.99863 
39.517	2015-01-01 00:03:35.900	0.0000	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4067	41.0100	5	-184	0	2040	2181	2033	2200	100002	110.70	0.00516	-0.00015	-0.05209	0.99863 
39.517	2015-01-01 00:03:36.000	0.0000	-0.1035	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3518	41.0100	3	-182	-1	2043	2177	2042	2186	1	38961.31	0.00558	-0.00018	-0.05212	0.99860 
39.517	2015-01-01 00:03:36.100	-0.0005	-0.1021	0.9824	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3738	41.0100	2	-183	2	2041	2179	2038	2185	100002	110.70	0.00543	-0.00018	-0.05209	0.99860 
39.517	2015-01-01 00:03:36.200	0.0000	-0.1050	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3463	41.0100	1	-177	-1	2041	2176	2039	2195	1	38961.31	0.00568	-0.00018	-0.05212	0.99860 
39.517	2015-01-01 00:03:36.300	0.0000	-0.1035	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3463	41.0100	5	-181	-2	2040	2183	2039	2189	100002	110.70	0.00565	-0.00018	-0.05212	0.99860 
39.517	2015-01-01 00:03:36.400	0.0020	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3298	41.0200	1	-182	0	2042	2183	2037	2198	1	38961.31	0.00580	-0.00018	-0.05209	0.99860 
39.517	2015-01-01 00:03:36.500	-0.0010	-0.1016	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3628	41.0200	2	-184	1	2191	2024	2219	2039	1	38961.31	0.00552	-0.00018	-0.05209	0.99860 
39.517	2015-01-01 00:03:36.600	0.0015	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.3573	41.0000	0	-188	3	2041	2186	2036	2195	1	38961.31	0.00558	-0.00018	-0.05209	0.99860 
39.517	2015-01-01 00:03:36.700	-0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3793	41.0100	-1	-184	0	2044	2167	2046	2175	1	38961.31	0.00537	-0.00018	-0.05209	0.99863 
39.517	2015-01-01 00:03:36.800	0.0005	-0.1040	0.9810	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.4232	41.0100	-1	-181	-1	2045	2167	2044	2185	100002	110.70	0.00497	-0.00015	-0.05209	0.99863 
39.517	2015-01-01 00:03:36.900	0.0000	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4672	41.0300	-1	-183	-2	2046	2169	2043	2178	100002	110.70	0.00461	-0.00012	-0.05209	0.99863 
39.517	2015-01-01 00:03:37.000	0.0015	-0.1021	0.9795	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4836	41.0300	2	-182	-1	2045	2172	2040	2189	100002	110.70	0.00446	-0.00009	-0.05209	0.99863 
39.517	2015-01-01 00:03:37.100	0.0005	-0.1035	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4287	41.0200	5	-180	-1	2045	2163	2041	2189	100002	110.70	0.00494	-0.00009	-0.05209	0.99863 
39.518	2015-01-01 00:03:37.200	0.0010	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4232	41.0100	0	-179	0	2045	2158	2081	2124	1	38961.31	0.00500	-0.00009	-0.05206	0.99863 
39.518	2015-01-01 00:03:37.300	0.0000	-0.1045	0.9810	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4287	41.0100	0	-181	0	2045	2170	2043	2175	1	38961.31	0.00491	-0.00009	-0.05209	0.99863 
39.518	2015-01-01 00:03:37.400	-0.0010	-0.1030	0.9800	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4617	41.0100	0	-183	-1	2087	2146	2046	2184	100002	110.70	0.00464	-0.00012	-0.05212	0.99863 
39.518	2015-01-01 00:03:37.500	-0.0010	-0.1040	0.9810	0.0000	0.0000	0.0000	-5.9711	-0.0110	179.4836	41.0400	2	-181	-1	2044	2170	2045	2175	100002	110.70	0.00446	-0.00012	-0.05212	0.99863 
39.518	2015-01-01 00:03:37.600	0.0000	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.4452	41.0300	4	-180	-3	2044	2170	2039	2187	100002	110.70	0.00479	-0.00015	-0.05212	0.99863 
39.518	2015-01-01 00:03:37.700	0.0005	-0.1021	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.4177	41.0300	2	-179	-2	2042	2177	2037	2192	100002	110.70	0.00504	-0.00018	-0.05212	0.99863 
39.518	2015-01-01 00:03:37.800	0.0010	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.4067	41.0500	4	-181	0	2042	2174	2037	2192	1	38961.31	0.00516	-0.00018	-0.05212	0.99863 
39.518	2015-01-01 00:03:37.900	0.0000	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3793	41.0300	4	-182	0	2042	2169	2041	2179	100002	110.70	0.00534	-0.00021	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.000	-0.0005	-0.1025	0.9795	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3573	41.0400	4	-181	0	2042	2175	2042	2185	100002	110.70	0.00555	-0.00021	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.100	0.0005	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3848	41.0400	2	-182	0	2043	2174	2042	2183	100002	110.70	0.00534	-0.00021	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.200	0.0000	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3738	41.0300	6	-182	0	2042	2174	2033	2199	100002	110.70	0.00543	-0.00018	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.300	0.0005	-0.1035	0.9819	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3298	41.0300	2	-184	0	2043	2171	2036	2197	100002	110.70	0.00583	-0.00018	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.400	-0.0005	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3518	41.0300	0	-184	1	2040	2177	2033	2197	100002	110.70	0.00562	-0.00018	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.500	-0.0005	-0.1030	0.9814	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3628	41.0300	3	-185	3	2044	2172	2043	2183	1	38961.31	0.00549	-0.00018	-0.05212	0.99860 
39.518	2015-01-01 00:03:38.600	0.0000	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3408	41.0300	4	-179	1	2045	2169	2048	2170	1	38961.31	0.00571	-0.00018	-0.05215	0.99860 
39.518	2015-01-01 00:03:38.700	-0.0010	-0.1040	0.9824	0.0000	0.0000	0.0000	-5.9766	-0.0110	179.3134	41.0400	3	-186	2	2043	2171	2035	2195	1	38961.31	0.00595	-0.00018	-0.05215	0.99860 
39.518	2015-01-01 00:03:38.800	-0.0005	-0.1030	0.9834	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3134	41.0200	0	-184	1	2042	2172	2040	2187	100002	110.70	0.00592	-0.00021	-0.05215	0.99860 
